data_id,treat,age,educ,black,hisp,marr,nodegree,re74,re75,re78,agesq,agecube,educsq,educcube,u74,u75,educ_re74,re74sq,re75sq,hisp_u74
CPS1,0,28,15,0,0,1,0,25460.67,23114.85,0,784,21952,225,3375,0,0,381910.06,648245696,534296288,0
CPS1,0,25,17,0,0,1,0,84.248466,0,0,625,15625,289,4913,0,1,1432.2239,7097.8042,0,0
CPS1,0,45,8,0,0,1,1,15936.68,13396.98,9627.3887,2025,91125,64,512,0,0,127493.44,253977760,179479088,0
CPS1,0,42,12,0,0,1,0,25862.32,25243.551,25564.67,1764,74088,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,17,11,0,0,0,1,0,0,8950.5898,289,4913,121,1331,1,1,0,0,0,0
CPS1,0,29,12,0,0,1,0,25862.32,25243.551,25564.67,841,24389,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,36,15,0,0,1,0,25862.32,25243.551,25564.67,1296,46656,225,3375,0,0,387934.81,668859584,637236864,0
CPS1,0,34,12,0,0,1,0,25862.32,25243.551,25564.67,1156,39304,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,34,12,0,0,1,0,20593.85,9279.2422,8334.3779,1156,39304,144,1728,0,0,247126.19,424106656,86104336,0
CPS1,0,48,12,0,0,1,0,25862.32,25243.551,25564.67,2304,110592,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,17,11,0,0,0,1,2486.3101,9460.0654,21299.949,289,4913,121,1331,0,0,27349.41,6181737.5,89492840,0
CPS1,0,30,12,0,0,1,0,25862.32,25243.551,25564.67,900,27000,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,39,11,0,0,1,1,0,0,0,1521,59319,121,1331,1,1,0,0,0,0
CPS1,0,17,10,0,0,0,1,97.963341,2776.79,0,289,4913,100,1000,0,0,979.63342,9596.8164,7710563,0
CPS1,0,28,18,0,0,1,0,25862.32,25243.551,25564.67,784,21952,324,5832,0,0,465521.75,668859584,637236864,0
CPS1,0,16,10,0,0,0,1,1210.827,3226.1609,17565.74,256,4096,100,1000,0,0,12108.271,1466102.1,10408114,0
CPS1,0,50,18,0,0,1,0,25862.32,25243.551,25564.67,2500,125000,324,5832,0,0,465521.75,668859584,637236864,0
CPS1,0,32,12,0,0,1,0,25625.25,25243.551,25564.67,1024,32768,144,1728,0,0,307503,656653440,637236864,0
CPS1,0,45,14,0,0,1,0,25862.32,25243.551,25564.67,2025,91125,196,2744,0,0,362072.5,668859584,637236864,0
CPS1,0,17,10,0,0,0,1,0,549.62903,1922.522,289,4913,100,1000,1,0,0,0,302092.06,0
CPS1,0,40,13,0,0,1,0,7108.2202,16367.13,20655.66,1600,64000,169,2197,0,0,92406.859,50526796,267882944,0
CPS1,0,43,12,0,0,1,0,25862.32,25243.551,25564.67,1849,79507,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,31,12,0,0,1,0,17114.199,16281.19,17636.67,961,29791,144,1728,0,0,205370.39,292895808,265077168,0
CPS1,0,27,12,0,0,1,0,19112.65,13785.48,16952.48,729,19683,144,1728,0,0,229351.81,365293408,190039472,0
CPS1,0,18,12,0,0,0,0,4429.9019,3052.5,15730.4,324,5832,144,1728,0,0,53158.82,19624030,9317756,0
CPS1,0,36,8,0,0,1,1,10352.77,13867.84,99.007683,1296,46656,64,512,0,0,82822.156,107179840,192316976,0
CPS1,0,29,12,0,0,1,0,18605.199,20035.5,20828.561,841,24389,144,1728,0,0,223262.39,346153440,401421248,0
CPS1,0,26,17,0,0,1,0,19230.199,20397.15,25564.67,676,17576,289,4913,0,0,326913.38,369800576,416043744,0
CPS1,0,44,8,0,0,1,1,3810.7739,1072.403,0,1936,85184,64,512,0,0,30486.191,14521998,1150048.1,0
CPS1,0,25,12,0,0,1,0,2815.4661,11021.23,11696.21,625,15625,144,1728,0,0,33785.594,7926849,121467520,0
CPS1,0,27,16,0,0,0,0,133.2301,107.4194,22856,729,19683,256,4096,0,0,2131.6816,17750.26,11538.928,0
CPS1,0,34,12,0,0,1,0,22108.369,15264.29,17395.801,1156,39304,144,1728,0,0,265300.44,488780000,232998544,0
CPS1,0,26,12,0,0,1,0,0,2511.823,2628.876,676,17576,144,1728,1,0,0,0,6309255,0
CPS1,0,33,11,0,0,1,1,20043.301,18757.211,19189.76,1089,35937,121,1331,0,0,220476.31,401733920,351832960,0
CPS1,0,21,12,0,0,1,0,11385.3,17792.23,21492.061,441,9261,144,1728,0,0,136623.59,129625048,316563456,0
CPS1,0,33,14,0,0,1,0,10231.29,5170.4521,10250.99,1089,35937,196,2744,0,0,143238.06,104679296,26733576,0
CPS1,0,27,7,0,0,1,1,9880.582,7170.2422,0,729,19683,49,343,0,0,69164.078,97625904,51412372,0
CPS1,0,50,12,0,0,1,0,0,0,0,2500,125000,144,1728,1,1,0,0,0,0
CPS1,0,20,13,0,0,0,0,0,0,0,400,8000,169,2197,1,1,0,0,0,0
CPS1,0,54,8,0,0,0,1,0,0,0,2916,157464,64,512,1,1,0,0,0,0
CPS1,0,24,10,0,0,1,1,4719.874,2565.532,2173.7361,576,13824,100,1000,0,0,47198.742,22277210,6581954.5,0
CPS1,0,40,9,0,0,1,1,16091.46,14571.44,15832.36,1600,64000,81,729,0,0,144823.14,258935088,212326880,0
CPS1,0,36,7,0,1,1,1,0,0,0,1296,46656,49,343,1,1,0,0,0,1
CPS1,0,43,10,0,0,1,1,25862.32,25243.551,25564.67,1849,79507,100,1000,0,0,258623.2,668859584,637236864,0
CPS1,0,28,11,0,0,1,1,21947.711,19672.061,25564.67,784,21952,121,1331,0,0,241424.81,481702016,386989952,0
CPS1,0,50,9,0,0,1,1,25862.32,25243.551,25564.67,2500,125000,81,729,0,0,232760.88,668859584,637236864,0
CPS1,0,33,9,0,0,1,1,16734.1,17930.08,23627.369,1089,35937,81,729,0,0,150606.89,280030080,321487776,0
CPS1,0,25,12,0,0,1,0,19098.93,9739.3555,22542.721,625,15625,144,1728,0,0,229187.16,364769120,94855048,0
CPS1,0,38,12,0,0,1,0,25862.32,25243.551,25564.67,1444,54872,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,19,12,0,0,1,0,2125.804,4388.0811,20852.199,361,6859,144,1728,0,0,25509.648,4519042.5,19255256,0
CPS1,0,33,12,0,0,1,0,8779.4746,10643.47,25564.67,1089,35937,144,1728,0,0,105353.7,77079176,113283448,0
CPS1,0,24,16,0,0,1,0,10654.49,20588.711,23160.41,576,13824,256,4096,0,0,170471.84,113518160,423895008,0
CPS1,0,43,13,0,0,1,0,25862.32,25243.551,25564.67,1849,79507,169,2197,0,0,336210.16,668859584,637236864,0
CPS1,0,25,12,0,0,1,0,24134.25,25243.551,24157.869,625,15625,144,1728,0,0,289611,582462016,637236864,0
CPS1,0,53,8,0,0,1,1,4190.8721,1392.871,9098.3633,2809,148877,64,512,0,0,33526.977,17563408,1940089.5,0
CPS1,0,23,12,0,0,0,0,3724.5659,0,5556.252,529,12167,144,1728,0,1,44694.789,13872391,0,0
CPS1,0,48,11,0,0,1,1,12020.1,13337.9,8371.3213,2304,110592,121,1331,0,0,132221.09,144482800,177899584,0
CPS1,0,25,12,0,0,1,0,16839.9,14929.5,14357.59,625,15625,144,1728,0,0,202078.81,283582240,222889968,0
CPS1,0,16,10,0,0,0,1,574.06519,1181.613,5578.418,256,4096,100,1000,0,0,5740.6519,329550.84,1396209.4,0
CPS1,0,45,13,0,0,0,0,21943.789,22323.529,22703.789,2025,91125,169,2197,0,0,285269.25,481529888,498339968,0
CPS1,0,45,18,0,0,1,0,25862.32,2762.468,19529.631,2025,91125,324,5832,0,0,465521.75,668859584,7631229.5,0
CPS1,0,53,12,0,0,1,0,22120.119,22511.52,0,2809,148877,144,1728,0,0,265441.44,489299680,506768512,0
CPS1,0,54,11,0,0,1,1,21230.619,17684.811,17097.301,2916,157464,121,1331,0,0,233536.81,450739200,312752512,0
CPS1,0,37,7,0,0,1,1,21986.891,20622.73,20042.41,1369,50653,49,343,0,0,153908.23,483423360,425297024,0
CPS1,0,27,12,0,0,0,0,25862.32,25243.551,25564.67,729,19683,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,41,16,0,0,1,0,18123.221,0,0,1681,68921,256,4096,0,1,289971.53,328451136,0,0
CPS1,0,16,10,0,0,0,1,0,161.129,829.00458,256,4096,100,1000,1,0,0,0,25962.555,0
CPS1,0,34,18,0,0,1,0,2952.615,3399.823,25564.67,1156,39304,324,5832,0,0,53147.07,8717935,11558796,0
CPS1,0,47,12,0,0,1,0,25848.609,23030.711,25564.67,2209,103823,144,1728,0,0,310183.31,668150592,530413632,0
CPS1,0,27,12,0,0,1,0,6567.4619,7483.5479,5043.481,729,19683,144,1728,0,0,78809.547,43131556,56003488,0
CPS1,0,29,17,0,0,1,0,0,0,4369.6372,841,24389,289,4913,1,1,0,0,0,0
CPS1,0,26,16,0,0,1,0,2643.051,5061.2422,5235.585,676,17576,256,4096,0,0,42288.816,6985718.5,25616172,0
CPS1,0,37,12,0,0,1,0,14610.25,22189.26,0,1369,50653,144,1728,0,0,175323,213459408,492363264,0
CPS1,0,41,12,0,0,1,0,25862.32,25243.551,25564.67,1681,68921,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,53,10,0,0,1,1,4322.1431,0,0,2809,148877,100,1000,0,1,43221.43,18680920,0,0
CPS1,0,17,10,0,0,0,1,576.02441,1186.984,0,289,4913,100,1000,0,0,5760.2441,331804.13,1408931,0
CPS1,0,31,12,0,0,1,0,23942.24,8330.3711,21220.15,961,29791,144,1728,0,0,287306.88,573230848,69395080,0
CPS1,0,19,10,0,0,0,1,883.62927,375.96771,1949.121,361,6859,100,1000,0,0,8836.293,780800.69,141351.72,0
CPS1,0,40,12,0,0,1,0,16689.029,9286.4033,13420.71,1600,64000,144,1728,0,0,200268.34,278523712,86237288,0
CPS1,0,44,9,0,0,0,1,11152.15,11178.77,12516.34,1936,85184,81,729,0,0,100369.35,124370456,124964888,0
CPS1,0,23,16,0,0,1,0,5556.481,3990.6289,0,529,12167,256,4096,0,0,88903.695,30874480,15925119,0
CPS1,0,30,18,0,0,1,0,10007.93,16359.97,25564.67,900,27000,324,5832,0,0,180142.73,100158656,267648608,0
CPS1,0,31,18,0,0,1,0,18640.461,14626.94,24422.391,961,29791,324,5832,0,0,335528.31,347466784,213947392,0
CPS1,0,23,17,0,0,0,0,0,3199.3059,25564.67,529,12167,289,4913,1,0,0,0,10235558,0
CPS1,0,20,13,0,0,0,0,3471.821,4371.9678,7831.9512,400,8000,169,2197,0,0,45133.672,12053541,19114102,0
CPS1,0,34,16,0,0,1,0,22946.93,25243.551,25564.67,1156,39304,256,4096,0,0,367150.88,526561568,637236864,0
CPS1,0,24,16,0,0,0,0,14672.95,15987.58,9000.833,576,13824,256,4096,0,0,234767.2,215295472,255602720,0
CPS1,0,25,10,0,0,1,1,2253.157,3061.4519,5157.2661,625,15625,100,1000,0,0,22531.57,5076716.5,9372488,0
CPS1,0,21,12,0,0,0,0,10697.6,4056.8711,16197.36,441,9261,144,1728,0,0,128371.2,114438640,16458203,0
CPS1,0,33,12,0,1,1,0,17408.09,19002.48,9726.3965,1089,35937,144,1728,0,0,208897.08,303041600,361094272,0
CPS1,0,27,11,0,0,1,1,15433.14,7471.0161,25564.67,729,19683,121,1331,0,0,169764.53,238181792,55816080,0
CPS1,0,34,12,0,0,1,0,25862.32,25243.551,25564.67,1156,39304,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,25,15,0,0,0,0,7958.542,14374.5,19736.52,625,15625,225,3375,0,0,119378.13,63338392,206626256,0
CPS1,0,24,16,0,0,0,0,0,17008.061,1835.3361,576,13824,256,4096,1,0,0,0,289274112,0
CPS1,0,28,14,0,0,1,0,0,5623.4028,7929.481,784,21952,196,2744,1,0,0,0,31622660,0
CPS1,0,31,10,0,0,1,1,3234.749,114.5806,23065.83,961,29791,100,1000,0,0,32347.49,10463601,13128.713,0
CPS1,0,40,12,0,0,1,0,6449.9058,23566.02,23030.369,1600,64000,144,1728,0,0,77398.867,41601284,555357248,0
CPS1,0,52,7,0,0,1,1,14398.65,17874.58,13932.01,2704,140608,49,343,0,0,100790.55,207321136,319500608,0
CPS1,0,33,12,0,0,1,0,25415.609,22608.189,22100.881,1089,35937,144,1728,0,0,304987.31,645953216,511130240,0
CPS1,0,28,15,0,0,1,0,18761.939,14449.69,10.34409,784,21952,225,3375,0,0,281429.09,352010368,208793552,0
CPS1,0,35,15,0,0,1,0,25862.32,18853.891,2365.8401,1225,42875,225,3375,0,0,387934.81,668859584,355469184,0
CPS1,0,29,12,0,0,0,0,25862.32,22126.6,0,841,24389,144,1728,0,0,310347.84,668859584,489586400,0
CPS1,0,35,12,0,0,1,0,25862.32,17589.92,0,1225,42875,144,1728,0,0,310347.84,668859584,309405280,0
CPS1,0,51,9,0,0,1,1,13801.08,21600.24,25564.67,2601,132651,81,729,0,0,124209.72,190469808,466570368,0
CPS1,0,24,17,0,0,1,0,6667.3848,21308.42,22037.34,576,13824,289,4913,0,0,113345.54,44454020,454048768,0
CPS1,0,41,12,0,0,1,0,25862.32,24985.74,25564.67,1681,68921,144,1728,0,0,310347.84,668859584,624287232,0
CPS1,0,35,12,0,0,1,0,24236.131,25243.551,22836.789,1225,42875,144,1728,0,0,290833.56,587390016,637236864,0
CPS1,0,28,16,0,0,1,0,14962.92,14471.18,0,784,21952,256,4096,0,0,239406.72,223888976,209415040,0
CPS1,0,17,10,0,0,0,1,0,1006.161,5056.7798,289,4913,100,1000,1,0,0,0,1012360,0
CPS1,0,34,8,0,0,1,1,24187.15,22536.58,25564.67,1156,39304,64,512,0,0,193497.2,585018240,507897440,0
CPS1,0,23,12,0,0,1,0,10174.47,15658.16,20280.32,529,12167,144,1728,0,0,122093.64,103519832,245177984,0
CPS1,0,33,16,0,0,1,0,17864.59,3759.677,5358.2368,1089,35937,256,4096,0,0,285833.44,319143584,14135171,0
CPS1,0,38,12,0,0,1,0,3663.8291,4986.0479,4406.5811,1444,54872,144,1728,0,0,43965.949,13423644,24860674,0
CPS1,0,19,12,0,0,0,0,0,7675.1128,8687.5547,361,6859,144,1728,1,0,0,0,58907356,0
CPS1,0,26,12,0,0,0,0,14426.08,15079.89,16600.779,676,17576,144,1728,0,0,173112.97,208111792,227403072,0
CPS1,0,21,14,0,0,0,0,9708.167,594.38708,2256.488,441,9261,196,2744,0,0,135914.34,94248504,353296,0
CPS1,0,22,12,0,0,1,0,5568.2358,11053.45,9491.4385,484,10648,144,1728,0,0,66818.828,31005250,122178760,0
CPS1,0,48,12,0,0,1,0,25862.32,25243.551,25564.67,2304,110592,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,18,12,0,0,1,0,10582,9141.3867,7964.9458,324,5832,144,1728,0,0,126984,111978720,83564952,0
CPS1,0,50,8,0,0,0,1,12084.76,11434.79,11409.53,2500,125000,64,512,0,0,96678.078,146041424,130754424,0
CPS1,0,17,11,0,0,0,1,0,2246.855,9093.9287,289,4913,121,1331,1,0,0,0,5048357.5,0
CPS1,0,44,12,0,0,1,0,25862.32,25243.551,23297.84,1936,85184,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,17,10,0,0,0,1,0,0,0,289,4913,100,1000,1,1,0,0,0,0
CPS1,0,40,16,0,0,1,0,25862.32,25243.551,25564.67,1600,64000,256,4096,0,0,413797.13,668859584,637236864,0
CPS1,0,38,17,0,0,0,0,0,0,0,1444,54872,289,4913,1,1,0,0,0,0
CPS1,0,29,12,0,0,1,0,23756.109,24616.939,25564.67,841,24389,144,1728,0,0,285073.31,564352704,605993728,0
CPS1,0,45,12,0,0,1,0,25862.32,20415.051,25564.67,2025,91125,144,1728,0,0,310347.84,668859584,416774304,0
CPS1,0,51,10,0,0,1,1,25854.48,14711.08,25564.67,2601,132651,100,1000,0,0,258544.81,668454144,216415872,0
CPS1,0,29,14,0,0,1,0,476.10181,458.3226,675.32098,841,24389,196,2744,0,0,6665.4253,226672.94,210059.61,0
CPS1,0,23,12,0,0,1,0,25454.789,10480.55,25564.67,529,12167,144,1728,0,0,305457.47,647946304,109841928,0
CPS1,0,25,13,0,0,1,0,25862.32,12038.13,24994.27,625,15625,169,2197,0,0,336210.16,668859584,144916576,0
CPS1,0,23,12,0,0,1,0,6796.6968,0,0,529,12167,144,1728,0,1,81560.359,46195088,0,0
CPS1,0,53,13,0,0,1,0,25862.32,25243.551,25564.67,2809,148877,169,2197,0,0,336210.16,668859584,637236864,0
CPS1,0,21,14,0,0,0,0,0,10244.23,16138.25,441,9261,196,2744,1,0,0,0,104944256,0
CPS1,0,22,13,0,0,1,0,21193.391,12149.13,23008.199,484,10648,169,2197,0,0,275514.06,449159808,147601360,0
CPS1,0,19,12,0,0,1,0,12319.87,10738.35,25564.67,361,6859,144,1728,0,0,147838.44,151779200,115312152,0
CPS1,0,26,12,0,0,1,0,25862.32,25243.551,18495.23,676,17576,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,25,16,0,0,1,0,21802.721,23259.869,25564.67,625,15625,256,4096,0,0,348843.53,475358624,541021504,0
CPS1,0,24,12,0,0,1,0,13524.82,12770.37,12562.15,576,13824,144,1728,0,0,162297.84,182920768,163082352,0
CPS1,0,40,9,0,0,1,1,25537.08,21666.48,21870.35,1600,64000,81,729,0,0,229833.72,652142464,469436384,0
CPS1,0,24,12,0,0,0,0,7057.2788,537.0968,8297.4346,576,13824,144,1728,0,0,84687.344,49805184,288472.97,0
CPS1,0,33,13,0,0,1,0,25862.32,25243.551,25564.67,1089,35937,169,2197,0,0,336210.16,668859584,637236864,0
CPS1,0,43,12,0,0,1,0,25862.32,23458.6,25564.67,1849,79507,144,1728,0,0,310347.84,668859584,550305920,0
CPS1,0,53,9,0,0,1,1,22537.449,19845.73,14005.89,2809,148877,81,729,0,0,202837.05,507936608,393853024,0
CPS1,0,25,12,0,0,0,0,20019.789,21582.34,25391.779,625,15625,144,1728,0,0,240237.47,400791968,465797408,0
CPS1,0,53,12,0,0,1,0,25862.32,25243.551,25564.67,2809,148877,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,22,11,0,0,1,1,2646.969,10265.71,17020.449,484,10648,121,1331,0,0,29116.658,7006445,105384800,0
CPS1,0,29,12,0,0,1,0,25862.32,25243.551,25564.67,841,24389,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,48,14,0,0,1,0,25862.32,25243.551,25564.67,2304,110592,196,2744,0,0,362072.5,668859584,637236864,0
CPS1,0,36,16,0,0,1,0,25862.32,25243.551,25564.67,1296,46656,256,4096,0,0,413797.13,668859584,637236864,0
CPS1,0,38,10,0,0,1,1,13115.33,12066.77,25564.67,1444,54872,100,1000,0,0,131153.3,172011888,145606928,0
CPS1,0,18,11,0,0,0,1,3023.1489,5476.5972,0,324,5832,121,1331,0,0,33254.637,9139429,29993116,0
CPS1,0,49,12,0,0,1,0,0,0,0,2401,117649,144,1728,1,1,0,0,0,0
CPS1,0,16,8,0,0,0,1,0,1668.5811,10647.02,256,4096,64,512,1,0,0,0,2784162.8,0
CPS1,0,53,12,0,0,1,0,25862.32,25243.551,25564.67,2809,148877,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,35,12,0,0,1,0,25862.32,25243.551,25564.67,1225,42875,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,54,8,0,0,1,1,25862.32,25243.551,25564.67,2916,157464,64,512,0,0,206898.56,668859584,637236864,0
CPS1,0,32,12,0,0,1,0,25862.32,25243.551,25564.67,1024,32768,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,23,16,0,0,1,0,17782.311,19568.23,0,529,12167,256,4096,0,0,284516.97,316210560,382915648,0
CPS1,0,26,18,0,0,1,0,6955.397,290.03229,0,676,17576,324,5832,0,0,125197.15,48377548,84118.727,0
CPS1,0,24,16,0,0,1,0,24659.33,25243.551,25564.67,576,13824,256,4096,0,0,394549.28,608082560,637236864,0
CPS1,0,22,12,1,0,0,0,19261.551,12063.19,25564.67,484,10648,144,1728,0,0,231138.61,371007328,145520560,0
CPS1,0,26,14,0,0,1,0,20731,18234.439,23955.43,676,17576,196,2744,0,0,290234,429774368,332494784,0
CPS1,0,30,12,0,0,1,0,25862.32,25243.551,25564.67,900,27000,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,19,12,0,0,0,0,1112.864,3138.4351,16070.28,361,6859,144,1728,0,0,13354.368,1238466.4,9849775,0
CPS1,0,31,10,0,0,1,1,17937.09,17960.52,25564.67,961,29791,100,1000,0,0,179370.91,321739200,322580256,0
CPS1,0,17,11,0,0,0,1,0,0,0,289,4913,121,1331,1,1,0,0,0,0
CPS1,0,23,9,0,0,1,1,16830.1,16884.529,10089.92,529,12167,81,729,0,0,151470.89,283252256,285087328,0
CPS1,0,47,12,0,0,1,0,19716.1,25243.551,0,2209,103823,144,1728,0,0,236593.19,388724576,637236864,0
CPS1,0,18,11,0,0,0,1,94.044807,1203.097,11773.05,324,5832,121,1331,0,0,1034.4929,8844.4258,1447442.5,0
CPS1,0,17,10,0,0,0,1,983.55188,2499.29,4245.5078,289,4913,100,1000,0,0,9835.5186,967374.31,6246450.5,0
CPS1,0,27,11,0,0,0,1,16788.961,12861.68,7755.1089,729,19683,121,1331,0,0,184678.56,281869216,165422800,0
CPS1,0,31,12,0,0,1,0,22067.221,22017.391,25116.92,961,29791,144,1728,0,0,264806.66,486962240,484765504,0
CPS1,0,44,18,0,0,1,0,20674.18,21127.6,20822.65,1936,85184,324,5832,0,0,372135.25,427421696,446375456,0
CPS1,0,36,13,0,0,1,0,25862.32,12064.98,25564.67,1296,46656,169,2197,0,0,336210.16,668859584,145563760,0
CPS1,0,32,11,0,0,1,1,22905.789,19987.16,21045.779,1024,32768,121,1331,0,0,251963.69,524675168,399486560,0
CPS1,0,18,11,0,0,0,1,2629.3359,2443.79,9974.6543,324,5832,121,1331,0,0,28922.695,6913407.5,5972110,0
CPS1,0,51,12,0,0,0,0,19302.699,18263.08,18300.17,2601,132651,144,1728,0,0,231632.39,372594208,333540096,0
CPS1,0,40,12,0,0,1,0,25470.471,21732.73,25564.67,1600,64000,144,1728,0,0,305645.66,648744896,472311584,0
CPS1,0,41,12,0,0,1,0,25862.32,25243.551,25564.67,1681,68921,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,21,12,0,0,0,0,9179.165,6335.9521,14490.59,441,9261,144,1728,0,0,110149.98,84257072,40144288,0
CPS1,0,25,12,0,0,1,0,24341.93,21664.689,24412.039,625,15625,144,1728,0,0,292103.16,592529536,469358784,0
CPS1,0,31,12,0,0,1,0,23473.98,7594.5479,9729.3516,961,29791,144,1728,0,0,281687.75,551027776,57677156,0
CPS1,0,33,15,0,0,0,0,25862.32,25243.551,25564.67,1089,35937,225,3375,0,0,387934.81,668859584,637236864,0
CPS1,0,24,14,0,0,0,0,14457.43,13663.74,13932.01,576,13824,196,2744,0,0,202404.02,209017280,186697792,0
CPS1,0,19,12,0,0,1,0,9798.293,10582.6,4997.6709,361,6859,144,1728,0,0,117579.52,96006544,111991416,0
CPS1,0,34,11,0,0,1,1,13877.49,8471.8057,913.23499,1156,39304,121,1331,0,0,152652.39,192584736,71771488,0
CPS1,0,35,12,0,0,1,0,20394.01,21125.811,25564.67,1225,42875,144,1728,0,0,244728.13,415915648,446299872,0
CPS1,0,24,12,0,0,1,0,22427.73,21576.971,25180.461,576,13824,144,1728,0,0,269132.75,503003104,465565664,0
CPS1,0,20,12,0,0,0,0,6397.0059,0,4131.7241,400,8000,144,1728,0,1,76764.07,40921684,0,0
CPS1,0,37,12,0,0,1,0,19038.199,25243.551,4968.1172,1369,50653,144,1728,0,0,228458.39,362453024,637236864,0
CPS1,0,47,9,0,0,1,1,21187.51,21965.471,24836.15,2209,103823,81,729,0,0,190687.59,448910560,482481888,0
CPS1,0,26,13,0,0,1,0,13456.24,16721.609,25564.67,676,17576,169,2197,0,0,174931.13,181070400,279612224,0
CPS1,0,42,12,0,0,1,0,25862.32,25243.551,25564.67,1764,74088,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,44,12,0,0,1,0,0,0,22109.75,1936,85184,144,1728,1,1,0,0,0,0
CPS1,0,34,12,0,0,1,0,19128.32,18810.92,18317.9,1156,39304,144,1728,0,0,229539.84,365892640,353850720,0
CPS1,0,28,12,0,0,1,0,25862.32,25243.551,25564.67,784,21952,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,20,12,0,0,0,0,22478.67,18325.74,3184.501,400,8000,144,1728,0,0,269744.03,505290592,335832768,0
CPS1,0,25,12,0,0,1,0,13266.2,18637.26,5965.582,625,15625,144,1728,0,0,159194.41,175992064,347347456,0
CPS1,0,32,10,0,0,1,1,20973.949,21269.029,22683.1,1024,32768,100,1000,0,0,209739.5,439906560,452371616,0
CPS1,0,25,16,0,0,1,0,21120.9,25243.551,25564.67,625,15625,256,4096,0,0,337934.41,446092448,637236864,0
CPS1,0,21,12,0,0,0,0,7425.6211,11561.9,5449.856,441,9261,144,1728,0,0,89107.453,55139848,133677544,0
CPS1,0,19,12,0,0,0,0,5199.894,11819.71,15628.44,361,6859,144,1728,0,0,62398.727,27038898,139705536,0
CPS1,0,36,12,0,0,1,0,25862.32,25243.551,25564.67,1296,46656,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,29,18,0,0,1,0,16113.01,25243.551,25564.67,841,24389,324,5832,0,0,290034.19,259629088,637236864,0
CPS1,0,39,10,0,0,0,1,13203.5,13846.35,21987.09,1521,59319,100,1000,0,0,132035,174332416,191721392,0
CPS1,0,54,8,0,0,1,1,14355.55,15300.1,15861.92,2916,157464,64,512,0,0,114844.4,206081808,234093056,0
CPS1,0,16,9,0,0,0,1,0,485.1774,4112.5132,256,4096,81,729,1,0,0,0,235397.11,0
CPS1,0,23,12,0,0,1,0,20260.779,20327.32,22094.971,529,12167,144,1728,0,0,243129.34,410499168,413199936,0
CPS1,0,53,8,0,0,1,1,19443.76,14965.31,7505.373,2809,148877,64,512,0,0,155550.08,378059808,223960496,0
CPS1,0,38,14,0,0,1,0,25862.32,25243.551,25564.67,1444,54872,196,2744,0,0,362072.5,668859584,637236864,0
CPS1,0,52,12,0,0,1,0,25862.32,25243.551,25564.67,2704,140608,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,32,15,0,0,1,0,25862.32,25243.551,25564.67,1024,32768,225,3375,0,0,387934.81,668859584,637236864,0
CPS1,0,22,12,0,0,1,0,13087.9,14317.21,13865.51,484,10648,144,1728,0,0,157054.81,171293136,204982496,0
CPS1,0,27,12,0,0,0,0,23101.711,24693.92,25498.17,729,19683,144,1728,0,0,277220.53,533689056,609789696,0
CPS1,0,45,12,0,0,1,0,16256.04,0,0,2025,91125,144,1728,0,1,195072.48,264258832,0,0
CPS1,0,28,18,0,0,1,0,18826.59,20125.02,25564.67,784,21952,324,5832,0,0,338878.63,354440480,405016416,0
CPS1,0,20,12,0,0,0,0,8644.2852,7134.4351,13964.52,400,8000,144,1728,0,0,103731.42,74723664,50900164,0
CPS1,0,20,12,0,0,0,0,1704.562,6087.0972,4366.6821,400,8000,144,1728,0,0,20454.744,2905531.8,37052752,0
CPS1,0,51,9,0,0,1,1,0,0,7385.6768,2601,132651,81,729,1,1,0,0,0,0
CPS1,0,29,12,0,0,1,0,25542.961,21881.32,25564.67,841,24389,144,1728,0,0,306515.53,652442880,478792192,0
CPS1,0,28,14,0,0,1,0,24659.33,23639.42,25564.67,784,21952,196,2744,0,0,345230.63,608082560,558822144,0
CPS1,0,42,15,0,0,1,0,12960.55,16726.98,8259.0137,1764,74088,225,3375,0,0,194408.25,167975856,279791872,0
